date,MMM,ABT,ABBV,ABMD,ACN
2013-09-04,114.55,33.46,43.13,24.07,73.05
2013-09-05,114.87,33.74,43.51,24.01,74.0
2013-09-06,115.04,33.5,43.89,23.86,73.21
2013-09-09,116.74,33.8,44.43,23.62,73.58
2013-09-10,117.59,34.09,44.78,23.57,74.74
2013-09-11,118.71,34.75,44.95,23.06,75.0
2013-09-12,118.2,34.76,44.7,22.68,74.16
2013-09-13,118.6,34.87,44.89,23.01,74.5
2013-09-16,119.23,35.01,45.82,23.42,76.34
2013-09-17,119.93,34.97,47.6,23.62,76.61
2013-09-18,121.29,35.65,47.92,23.19,77.79
2013-09-19,121.57,35.34,47.4,22.04,77.55
2013-09-20,120.01,35.29,47.84,21.39,77.32
2013-09-23,121.11,35.12,47.1,18.88,76.36
2013-09-24,120.8,34.36,45.98,20.45,75.14
2013-09-25,120.2,33.67,45.33,18.93,76.12
2013-09-26,120.66,33.66,45.0,18.64,75.87
2013-09-27,120.22,33.14,44.33,18.75,74.09
2013-09-30,119.41,33.19,44.73,19.06,73.64
2013-10-01,119.62,33.78,45.8,19.14,73.82
2013-10-02,119.2,33.9,45.95,18.89,73.51
2013-10-03,118.55,33.29,46.01,19.1,73.14
2013-10-04,119.4,33.56,46.8,19.23,73.26
2013-10-07,118.69,33.5,46.09,19.68,72.35
2013-10-08,117.16,33.01,44.52,19.75,71.09
2013-10-09,117.57,33.17,44.81,19.57,70.28
2013-10-10,119.34,33.64,45.68,19.74,71.26
2013-10-11,120.72,33.76,45.65,19.83,72.71
2013-10-14,121.4,34.0,46.33,20.3,72.66
2013-10-15,119.82,33.71,46.08,20.06,71.6
2013-10-16,120.94,35.9,47.06,20.29,72.43
2013-10-17,122.62,37.17,48.17,20.42,72.85
2013-10-18,122.84,37.29,48.33,20.16,72.88
2013-10-21,123.25,36.86,48.35,20.33,73.53
2013-10-22,123.8,37.02,49.0,20.18,73.95
2013-10-23,123.2,37.23,48.33,20.59,73.78
2013-10-24,123.49,37.21,47.93,20.97,73.5
2013-10-25,124.42,37.25,49.3,21.42,73.61
2013-10-28,124.92,37.28,49.42,21.61,74.32
2013-10-29,125.28,37.28,49.79,21.75,74.91
2013-10-30,124.79,36.94,48.8,21.68,74.25
2013-10-31,125.85,36.55,48.45,23.98,73.5
2013-11-01,125.9,36.96,48.96,24.36,73.0
2013-11-04,126.32,36.98,48.76,24.85,72.71
2013-11-05,126.12,37.36,48.17,24.42,73.36
2013-11-06,127.13,37.56,48.05,25.84,75.04
2013-11-07,126.41,37.64,47.24,26.15,75.55
2013-11-08,127.99,38.12,48.03,27.19,75.24
2013-11-11,127.95,37.9,48.57,27.14,75.49
2013-11-12,128.36,37.47,47.48,27.42,76.3
2013-11-13,128.59,37.77,47.85,27.68,77.41
2013-11-14,129.79,37.76,48.04,27.29,77.06
2013-11-15,129.85,38.05,48.44,27.57,78.02
2013-11-18,130.13,37.94,48.87,26.99,78.52
2013-11-19,130.05,38.71,48.46,27.26,78.47
2013-11-20,129.18,38.18,47.95,27.27,78.16
2013-11-21,130.35,38.07,48.57,28.37,78.43
2013-11-22,131.02,38.25,48.94,28.77,77.84
2013-11-25,131.23,38.15,48.41,28.23,77.21
2013-11-26,132.15,38.07,48.6,28.21,77.37
2013-11-27,133.5,38.32,48.25,28.55,77.61
2013-11-29,133.51,38.19,48.45,28.59,77.47
2013-12-02,127.68,38.14,48.39,28.06,76.33
2013-12-03,126.6,37.6,49.97,28.07,77.09
2013-12-04,126.46,37.36,49.67,27.44,76.07
2013-12-05,126.83,36.92,49.76,27.71,75.79
2013-12-06,128.61,37.53,51.35,27.68,75.53
2013-12-09,128.57,37.2,51.21,27.88,75.13
2013-12-10,127.55,37.11,52.14,27.4,75.41
2013-12-11,126.77,36.58,52.67,26.6,74.4
2013-12-12,126.58,36.29,52.39,26.6,74.08
2013-12-13,126.43,36.4,52.37,26.7,73.94
2013-12-16,127.66,36.53,53.37,26.64,74.62
2013-12-17,131.39,36.61,53.63,26.42,74.0
2013-12-18,135.8,38.12,54.32,27.3,75.62
2013-12-19,136.41,38.03,52.63,26.38,79.51
2013-12-20,136.72,37.84,52.59,27.02,80.55
2013-12-23,136.8,38.44,52.58,27.47,81.55
2013-12-24,136.99,38.19,52.36,27.12,81.31
2013-12-26,138.29,38.35,52.99,26.95,82.15
2013-12-27,139.35,38.37,52.55,27.04,82.51
2013-12-30,139.42,38.41,53.01,27.46,82.06
2013-12-31,140.25,38.33,52.81,26.74,82.22
2014-01-02,138.13,38.23,51.98,26.85,81.13
2014-01-03,138.45,38.64,52.3,27.06,81.4
2014-01-06,137.63,39.15,50.39,27.3,80.54
2014-01-07,137.65,38.85,50.49,27.62,81.52
2014-01-08,136.63,39.2,50.36,28.23,82.15
2014-01-09,136.45,39.27,51.22,29.55,82.95
2014-01-10,136.18,39.57,50.9,30.03,83.2
2014-01-13,134.68,39.11,49.83,29.25,81.06
2014-01-14,137.41,39.57,50.6,29.55,81.95
2014-01-15,138.44,39.53,50.11,28.42,84.22
2014-01-16,138.16,39.54,50.5,27.99,84.12
2014-01-17,137.31,39.4,50.06,27.76,84.43
2014-01-21,136.99,39.12,50.0,27.69,84.93
2014-01-22,136.48,38.07,49.08,27.57,85.4
2014-01-23,134.71,37.43,48.87,27.25,83.92
2014-01-24,130.22,36.58,47.79,26.42,81.18
2014-01-27,128.96,36.3,46.83,26.55,81.15
2014-01-28,129.81,36.37,47.69,26.56,81.3
2014-01-29,130.25,35.85,47.61,26.21,80.32
2014-01-30,128.05,36.53,48.31,26.93,80.72
2014-01-31,128.19,36.66,49.23,27.49,79.88
2014-02-03,123.9,35.85,47.35,26.43,78.09
2014-02-04,126.72,36.25,47.95,26.32,78.08
2014-02-05,127.36,36.35,47.73,26.08,77.57
2014-02-06,128.9,36.65,47.93,26.51,78.52
2014-02-07,130.33,37.18,48.89,27.09,80.58
2014-02-10,129.7,37.16,49.55,26.97,79.97
2014-02-11,130.98,37.95,49.66,27.18,80.55
2014-02-12,130.44,38.26,50.56,27.35,81.21
2014-02-13,130.14,38.72,50.35,28.19,81.74
2014-02-14,132.12,38.81,50.73,28.14,82.11
2014-02-18,131.8,38.93,51.46,28.77,82.59
2014-02-19,130.56,38.76,51.19,28.7,83.26
2014-02-20,131.56,38.95,51.86,28.58,83.38
2014-02-21,131.57,38.82,51.04,28.72,83.8
2014-02-24,132.2,38.98,50.85,28.71,83.95
2014-02-25,132.93,39.25,50.72,28.94,83.41
2014-02-26,132.86,39.39,50.74,28.93,83.4
2014-02-27,134.34,39.79,50.91,29.11,83.36
2014-02-28,134.73,39.78,50.91,28.19,83.35
2014-03-03,132.21,39.33,50.09,27.73,82.5
2014-03-04,132.68,40.12,51.59,28.45,83.98
2014-03-05,133.85,39.79,51.7,29.15,84.11
2014-03-06,134.08,39.73,52.04,29.62,83.8
2014-03-07,134.11,39.57,51.46,29.46,83.93
2014-03-10,133.56,39.82,51.66,29.7,84.04
2014-03-11,132.51,39.71,51.75,29.96,83.55
2014-03-12,132.57,39.66,51.64,29.83,82.75
2014-03-13,130.81,39.23,51.32,26.9,82.09
2014-03-14,129.83,38.97,51.21,26.01,81.38
2014-03-17,132.27,39.51,51.98,25.6,83.39
2014-03-18,132.74,39.73,53.1,25.74,83.79
2014-03-19,131.23,39.45,53.11,26.76,82.63
2014-03-20,132.43,38.87,53.68,26.2,83.06
2014-03-21,133.12,38.39,53.46,26.84,82.83
2014-03-24,132.42,38.43,51.36,27.4,82.0
2014-03-25,134.06,38.4,51.69,27.18,83.52
2014-03-26,133.09,38.56,51.5,26.34,82.97
2014-03-27,132.84,38.45,51.66,25.77,78.8
2014-03-28,134.2,38.31,50.98,25.7,78.81
2014-03-31,135.66,38.51,51.4,26.04,79.72
2014-04-01,136.53,38.47,52.1,26.2,79.54
2014-04-02,136.0,38.58,53.34,26.0,79.99
2014-04-03,136.14,38.65,53.5,25.97,79.35
2014-04-04,135.86,38.63,52.2,25.11,78.14
2014-04-07,134.4,38.17,50.62,24.12,78.88
2014-04-08,134.84,37.62,49.1,23.81,78.29
2014-04-09,135.84,37.63,50.63,24.58,78.48
2014-04-10,133.97,37.26,47.35,23.94,76.83
2014-04-11,132.39,37.02,46.46,23.66,77.09
2014-04-14,133.15,37.74,46.83,23.98,77.82
2014-04-15,134.09,37.97,47.86,24.27,78.92
2014-04-16,136.77,38.38,48.12,24.48,79.11
2014-04-17,137.73,38.93,48.55,24.64,78.9
2014-04-21,138.62,38.71,49.43,24.945,79.71
2014-04-22,138.89,38.6,50.01,25.46,79.64
2014-04-23,137.99,38.6,50.14,25.3,79.11
2014-04-24,136.65,38.43,49.32,25.08,78.36
2014-04-25,136.56,38.03,49.14,24.69,78.43
2014-04-28,137.23,38.37,50.87,24.0,79.07
2014-04-29,137.55,38.54,51.37,23.97,79.68
2014-04-30,139.09,38.74,52.08,23.69,80.22
2014-05-01,140.81,38.67,51.61,22.66,79.84
2014-05-02,140.12,38.56,51.18,22.71,79.36
2014-05-05,140.61,38.84,51.36,22.23,79.0
2014-05-06,139.29,38.58,50.91,21.99,78.73
2014-05-07,141.14,38.69,52.79,21.469,78.21
2014-05-08,140.83,38.73,52.15,20.87,78.83
2014-05-09,141.34,38.99,52.26,21.59,78.74
2014-05-12,142.82,39.27,52.37,21.92,79.19
2014-05-13,142.43,39.66,52.2,21.55,79.68
2014-05-14,141.6,39.93,52.87,21.55,78.85
2014-05-15,140.98,39.24,52.69,21.2,78.42
2014-05-16,141.13,39.06,52.93,21.5,79.53
2014-05-19,141.67,39.63,54.11,21.95,79.56
2014-05-20,140.23,39.54,53.54,21.05,78.4
2014-05-21,140.66,39.56,53.27,20.88,79.37
2014-05-22,140.31,39.65,53.63,21.4,79.45
2014-05-23,141.14,39.6,53.95,21.1,79.79
2014-05-27,141.44,39.58,53.99,21.53,80.1
2014-05-28,141.43,39.67,54.07,21.71,79.58
2014-05-29,142.39,39.6,54.03,21.97,80.42
2014-05-30,142.55,40.01,54.33,22.8,81.45
2014-06-02,142.32,39.8,54.15,22.89,81.27
2014-06-03,142.89,39.82,54.37,23.0,81.87
2014-06-04,142.26,39.75,54.58,22.91,83.45
2014-06-05,143.71,40.15,55.3,23.33,83.58
2014-06-06,144.64,40.05,55.1,23.39,83.53
2014-06-09,145.32,40.13,53.84,23.4,84.26
2014-06-10,144.97,40.53,53.97,23.14,83.64
2014-06-11,144.41,40.0,54.23,22.92,82.94
2014-06-12,143.07,39.81,53.66,23.03,82.42
2014-06-13,143.36,39.79,54.16,22.95,82.73
2014-06-16,143.32,39.9,54.0,23.27,82.82
2014-06-17,143.69,39.86,54.3,23.43,82.51
2014-06-18,144.33,40.37,54.57,23.37,82.69
2014-06-19,144.49,41.0,54.19,23.38,83.06
2014-06-20,145.16,40.85,53.3,23.39,83.13
2014-06-23,144.09,40.73,53.75,23.26,82.67
2014-06-24,143.09,40.45,53.59,23.35,82.44
2014-06-25,143.65,40.7,55.0,24.1,83.06
2014-06-26,143.73,40.62,56.51,24.52,81.53
2014-06-27,143.69,40.54,56.79,24.6,81.35
2014-06-30,143.24,40.9,56.44,25.14,80.84
2014-07-01,144.56,41.18,56.89,25.41,81.25
2014-07-02,145.23,41.79,58.11,25.51,81.06
2014-07-03,145.41,41.89,58.22,25.67,81.55
2014-07-07,144.91,41.51,57.4,25.36,81.05
2014-07-08,144.56,41.05,55.69,24.78,81.11
2014-07-09,144.68,41.27,55.01,25.01,80.64
2014-07-10,143.89,41.24,55.79,24.97,79.77
2014-07-11,144.31,41.3,54.96,24.92,79.77
2014-07-14,145.0,41.82,54.85,25.08,79.46
2014-07-15,145.06,41.17,53.44,24.94,79.36
2014-07-16,146.17,41.05,53.65,24.56,79.74
2014-07-17,143.54,41.9,53.52,24.49,79.24
2014-07-18,144.83,42.73,54.91,24.94,79.74
2014-07-21,144.3,42.96,54.0,25.28,79.8
2014-07-22,145.12,43.09,54.05,25.77,80.29
2014-07-23,144.68,42.97,54.48,25.82,80.59
2014-07-24,145.13,42.89,54.08,26.25,80.69
2014-07-25,145.12,43.04,53.18,26.29,80.38
2014-07-28,145.53,42.93,53.74,26.31,80.65
2014-07-29,144.02,42.75,53.43,26.3,80.57
2014-07-30,143.74,42.86,53.75,26.74,80.49
2014-07-31,140.89,42.12,52.34,25.6,79.28
2014-08-01,140.11,42.03,52.48,25.68,78.7
2014-08-04,140.75,42.39,53.29,25.3,79.35
2014-08-05,139.78,41.78,52.79,25.41,78.45
2014-08-06,139.55,41.77,52.05,25.35,77.84
2014-08-07,139.13,41.53,52.43,25.42,77.5
2014-08-08,140.85,41.69,52.82,25.33,78.87
2014-08-11,140.58,42.05,53.31,25.67,78.96
2014-08-12,140.88,41.57,52.84,25.51,78.57
2014-08-13,141.8,42.16,53.6,25.61,78.99
2014-08-14,142.34,42.33,54.19,25.13,79.27
2014-08-15,141.92,42.06,53.9,24.88,79.01
2014-08-18,144.12,42.23,54.31,25.33,79.81
2014-08-19,144.25,42.54,55.29,25.67,80.32
2014-08-20,144.6,42.14,55.06,25.13,80.4
2014-08-21,144.5,42.32,54.96,24.82,80.82
2014-08-22,144.13,42.11,55.2,24.885,80.51
2014-08-25,144.7,42.49,55.87,25.11,80.98
2014-08-26,144.6,42.76,55.75,25.79,81.62
2014-08-27,143.94,42.6,55.7,26.03,80.98
2014-08-28,143.98,42.35,55.6,26.07,81.02
2014-08-29,144.0,42.24,55.28,26.05,81.06
2014-09-02,144.22,42.23,55.07,25.91,81.12
2014-09-03,143.82,42.76,55.51,25.38,81.86
2014-09-04,143.61,42.9,55.54,25.06,81.76
2014-09-05,144.2,42.95,55.94,24.97,81.83
2014-09-08,144.89,42.81,55.57,25.25,81.73
2014-09-09,144.46,42.83,56.95,24.94,80.95
2014-09-10,144.64,42.9,57.19,24.83,81.21
2014-09-11,144.35,42.56,57.85,25.28,81.51
2014-09-12,143.94,42.55,57.88,25.13,80.97
2014-09-15,144.48,42.72,57.93,24.67,80.6
2014-09-16,144.85,42.9,58.6,24.85,80.09
2014-09-17,145.37,43.38,59.62,25.18,79.68
2014-09-18,146.84,43.69,59.45,25.43,80.46
2014-09-19,146.69,43.59,59.06,25.35,79.93
2014-09-22,145.71,43.4,58.71,24.99,79.22
2014-09-23,144.37,42.5,57.56,24.94,79.6
2014-09-24,144.88,42.63,59.05,25.09,80.2
2014-09-25,142.48,42.0,58.0,24.9,78.98
2014-09-26,142.42,42.01,59.19,24.93,79.29
2014-09-29,142.19,41.9,58.52,25.03,79.92
2014-09-30,141.68,41.59,57.76,24.83,81.32
2014-10-01,139.18,41.18,57.23,24.29,79.72
2014-10-02,138.67,41.21,56.67,24.33,79.43
2014-10-03,140.17,41.79,58.69,24.71,80.32
2014-10-06,140.34,42.36,57.81,24.18,80.73
2014-10-07,137.68,41.46,56.65,23.6,78.81
2014-10-08,141.41,42.14,58.34,23.88,79.84
2014-10-09,138.64,41.63,56.72,23.08,78.19
2014-10-10,133.83,41.54,54.97,22.22,76.84
2014-10-13,132.9,40.92,53.62,22.44,76.29
2014-10-14,134.18,41.06,54.13,22.91,76.17
2014-10-15,134.22,40.01,54.63,22.9,75.85
2014-10-16,135.05,39.99,52.9,22.88,76.15
2014-10-17,137.4,40.86,53.37,22.98,76.62
2014-10-20,137.6,41.46,54.41,23.55,76.44
2014-10-21,140.93,42.39,56.29,23.97,77.93
2014-10-22,138.95,41.59,56.9,23.64,77.46
2014-10-23,145.05,42.43,59.52,24.1,78.08
2014-10-24,148.59,42.46,60.29,24.18,78.35
2014-10-27,149.56,42.24,60.49,24.55,79.02
2014-10-28,151.06,42.5,60.93,24.93,79.47
2014-10-29,151.01,43.66,59.98,25.35,79.55
2014-10-30,152.1,43.49,61.18,31.35,84.12
2014-10-31,153.77,43.59,63.46,32.79,81.12
2014-11-03,153.3,43.29,63.25,32.52,80.97
2014-11-04,155.05,43.61,62.66,31.85,81.15
2014-11-05,155.69,43.66,62.54,31.71,82.48
2014-11-06,156.05,43.69,62.71,31.66,83.24
2014-11-07,156.55,43.37,61.5,32.13,83.48
2014-11-10,157.66,44.09,63.79,32.99,84.16
2014-11-11,157.11,44.25,63.85,33.09,83.94
2014-11-12,157.68,44.23,63.76,33.6,84.12
2014-11-13,158.35,44.59,63.63,33.48,84.44
2014-11-14,158.85,43.81,64.0,33.25,84.64
2014-11-17,158.69,43.71,65.04,33.76,84.65
2014-11-18,160.15,43.7,66.05,34.88,84.3
2014-11-19,158.83,43.43,65.5,34.62,83.64
2014-11-20,159.36,43.78,65.19,35.05,83.44
2014-11-21,160.16,43.81,67.36,35.1,84.08
2014-11-24,159.88,44.32,67.78,35.5,84.93
2014-11-25,158.06,44.16,68.06,35.49,85.32
2014-11-26,158.31,44.25,68.7,35.78,85.15
2014-11-28,160.09,44.51,69.2,35.52,86.33
2014-12-01,158.16,44.32,69.11,35.0,86.0
2014-12-02,160.6,45.22,69.27,35.275,85.98
2014-12-03,162.26,45.68,68.5,35.43,86.52
2014-12-04,162.26,45.49,69.57,35.65,86.34
2014-12-05,162.27,45.3,69.71,36.6,86.19
2014-12-08,160.93,45.71,69.42,36.51,84.97
2014-12-09,160.83,45.44,69.14,37.8,85.18
2014-12-10,158.24,44.37,67.58,36.78,83.73
2014-12-11,159.15,44.46,67.03,36.91,83.88
2014-12-12,157.12,43.69,65.27,36.34,81.9
2014-12-15,156.85,43.46,65.62,36.25,81.88
2014-12-16,159.05,43.4,65.25,35.85,82.87
2014-12-17,160.6,44.26,66.57,36.92,85.3
2014-12-18,165.3,45.77,67.92,37.06,89.74
2014-12-19,165.48,46.05,67.71,36.71,90.51
2014-12-22,167.27,46.37,66.97,38.4,91.18
2014-12-23,166.87,45.72,64.35,38.33,91.42
2014-12-24,166.96,45.7,66.21,38.46,91.32
2014-12-26,166.26,45.85,66.98,38.64,91.26
2014-12-29,166.71,45.6,67.14,38.48,90.52
2014-12-30,165.84,45.69,66.3,38.36,90.19
2014-12-31,164.32,45.02,65.44,38.06,89.31
2015-01-02,164.06,44.9,65.89,37.31,88.84
2015-01-05,160.36,44.91,64.65,37.07,87.34
2015-01-06,158.65,44.4,64.33,36.13,86.71
2015-01-07,159.8,44.76,66.93,37.28,88.53
2015-01-08,163.63,45.68,67.63,38.96,89.88
2015-01-09,161.62,45.2,65.78,38.41,89.78
2015-01-12,160.74,45.58,65.76,38.56,89.51
2015-01-13,160.62,44.61,63.39,38.81,89.83
2015-01-14,159.84,44.28,63.7,38.25,88.78
2015-01-15,159.66,43.95,62.89,37.11,88.17
2015-01-16,162.0,44.49,64.54,37.92,88.89
2015-01-20,161.94,44.22,63.45,37.87,88.62
2015-01-21,162.54,44.06,62.7,37.81,88.34
2015-01-22,165.89,44.49,62.98,38.94,89.5
2015-01-23,164.02,43.86,62.43,39.48,89.22
2015-01-26,164.24,44.15,62.83,39.57,89.08
2015-01-27,163.63,43.68,63.1,38.63,86.16
2015-01-28,163.94,43.41,61.85,49.94,84.36
2015-01-29,166.13,45.26,63.12,52.25,85.64
2015-01-30,162.3,44.76,60.35,51.74,84.03
2015-02-02,164.42,45.23,60.7,51.86,85.83
2015-02-03,165.94,45.83,61.65,52.89,87.92
2015-02-04,164.81,45.17,56.91,54.15,87.34
2015-02-05,166.55,45.65,57.99,55.52,88.47
2015-02-06,166.07,45.5,56.9,57.94,88.15
2015-02-09,164.84,44.52,55.48,56.81,87.36
2015-02-10,165.82,44.92,56.89,57.69,87.52
2015-02-11,164.48,44.93,56.69,58.9,87.96
2015-02-12,165.91,45.22,57.05,59.93,89.09
2015-02-13,165.94,46.09,58.05,60.39,89.79
2015-02-17,166.92,46.41,58.72,60.62,89.3
2015-02-18,167.4,46.41,59.24,60.57,89.43
2015-02-19,167.09,46.61,59.0,60.52,90.27
2015-02-20,168.12,47.48,61.3,60.35,90.49
2015-02-23,168.81,47.32,60.57,61.12,90.57
2015-02-24,169.12,47.47,60.87,60.92,90.85
2015-02-25,168.89,47.4,60.62,60.17,90.6
2015-02-26,169.61,47.61,60.52,61.0,90.3
2015-02-27,168.65,47.37,60.5,60.79,90.03
2015-03-02,170.5,47.22,60.46,62.19,91.18
2015-03-03,168.27,47.09,59.62,60.15,90.84
2015-03-04,167.16,47.01,60.27,61.24,90.91
2015-03-05,167.57,47.44,56.86,61.38,92.05
2015-03-06,164.36,46.5,55.64,60.35,90.67
2015-03-09,166.37,46.83,55.54,59.91,90.79
2015-03-10,162.26,46.17,55.84,59.09,88.06
2015-03-11,161.73,46.3,56.62,58.7,86.86
2015-03-12,164.47,47.25,58.0,61.26,88.2
2015-03-13,162.74,46.88,58.0,60.86,87.87
2015-03-16,166.21,47.83,59.12,61.24,88.91
2015-03-17,164.23,47.09,59.73,60.12,88.84
2015-03-18,166.47,47.39,59.89,60.44,90.93
2015-03-19,165.66,47.44,61.19,61.1,90.19
2015-03-20,166.49,47.47,60.4,60.0,91.48
2015-03-23,166.13,47.47,60.48,61.43,91.54
2015-03-24,166.32,47.0,59.63,72.48,89.41
2015-03-25,162.7,46.53,58.22,70.52,88.21
2015-03-26,162.59,46.5,57.27,69.03,94.17
2015-03-27,163.5,46.78,57.65,70.31,93.94
2015-03-30,166.05,47.08,58.24,73.47,94.42
2015-03-31,164.95,46.33,58.54,71.58,93.69
2015-04-01,162.52,45.89,57.1,69.92,93.56
2015-04-02,162.8,46.13,57.01,70.72,94.18
2015-04-06,165.48,46.3,57.61,70.87,95.69
2015-04-07,166.21,46.19,58.42,69.73,96.39
2015-04-08,166.27,46.61,58.81,69.63,95.12
2015-04-09,166.79,47.0,60.32,69.8,95.47
2015-04-10,167.07,47.15,62.0,69.35,94.69
2015-04-13,165.84,46.53,61.2,67.99,93.49
2015-04-14,165.99,46.7,61.72,67.49,93.81
2015-04-15,166.44,46.83,62.03,67.45,94.16
2015-04-16,165.89,46.52,62.59,68.3,94.06
2015-04-17,161.71,46.25,62.29,67.29,92.39
2015-04-20,164.51,46.63,63.54,69.33,93.27
2015-04-21,164.0,47.12,63.61,69.71,93.0
2015-04-22,164.67,48.35,64.52,69.31,93.38
2015-04-23,159.66,48.46,64.25,69.57,93.84
2015-04-24,158.99,48.32,66.07,68.83,93.4
2015-04-27,157.98,47.49,65.02,66.0,93.76
2015-04-28,158.33,47.59,66.49,66.93,94.42
2015-04-29,156.97,47.17,65.63,65.49,93.65
2015-04-30,156.39,46.42,64.66,63.22,92.65
2015-05-01,157.68,46.69,64.32,63.79,93.36
2015-05-04,159.02,47.0,64.68,65.14,94.44
2015-05-05,157.91,46.85,63.86,75.47,93.65
2015-05-06,157.64,46.54,63.94,73.84,93.0
2015-05-07,158.61,46.5,64.7,69.72,94.49
2015-05-08,160.6,47.57,65.24,67.37,95.89
2015-05-11,159.9,47.33,65.2,66.56,96.01
2015-05-12,160.07,47.13,64.81,68.56,95.42
2015-05-13,161.31,47.03,65.3,66.25,95.68
2015-05-14,163.15,48.67,65.97,68.31,96.98
2015-05-15,163.3,48.71,65.99,67.45,97.02
2015-05-18,162.87,48.84,65.61,68.66,97.46
2015-05-19,163.12,49.01,65.73,68.01,97.18
2015-05-20,161.9,49.14,65.89,66.85,97.05
2015-05-21,162.06,49.34,65.65,65.07,96.83
2015-05-22,160.98,49.03,65.48,63.45,96.39
2015-05-26,159.59,48.6,66.1,60.74,96.09
2015-05-27,161.02,49.01,67.38,61.85,96.77
2015-05-28,160.87,49.26,67.47,60.57,96.91
2015-05-29,159.08,48.6,66.59,59.72,96.04
2015-06-01,158.98,48.94,66.93,60.34,96.19
2015-06-02,159.08,48.94,66.62,59.66,96.33
2015-06-03,160.16,48.86,67.01,62.05,96.98
2015-06-04,158.35,48.68,67.42,63.31,95.93
2015-06-05,157.08,48.45,67.4,63.82,95.4
2015-06-08,156.59,48.44,67.79,63.1,94.77
2015-06-09,156.98,48.18,67.67,61.51,94.94
2015-06-10,159.04,48.5,68.24,63.0,96.52
2015-06-11,159.86,49.06,68.04,63.44,96.92
2015-06-12,158.04,48.67,67.05,63.65,96.1
2015-06-15,155.87,48.07,66.91,65.02,95.79
2015-06-16,156.49,48.48,66.77,65.71,96.7
2015-06-17,156.95,48.57,67.77,65.65,96.93
2015-06-18,159.62,49.94,68.98,67.16,97.31
2015-06-19,158.95,49.89,69.48,67.73,97.02
2015-06-22,159.68,50.03,70.12,68.36,98.59
2015-06-23,159.84,49.88,70.02,67.4,98.25
2015-06-24,157.54,49.5,69.22,66.65,97.77
2015-06-25,155.92,49.33,69.82,66.05,99.48
2015-06-26,157.09,49.97,70.46,66.75,99.0
2015-06-29,153.95,49.01,67.18,65.33,96.68
2015-06-30,154.3,49.08,67.19,65.73,96.78
2015-07-01,155.65,49.52,68.51,66.16,98.06
2015-07-02,155.38,49.41,68.21,65.21,97.33
2015-07-06,155.08,49.74,68.22,65.7,97.34
2015-07-07,155.43,50.21,68.56,65.68,98.68
2015-07-08,152.71,49.25,67.66,64.39,97.62
2015-07-09,153.75,49.19,67.97,65.72,97.75
2015-07-10,154.95,49.93,69.23,68.04,98.78
2015-07-13,156.47,49.72,69.57,67.91,100.55
2015-07-14,156.78,50.2,69.8,69.02,100.74
2015-07-15,156.0,49.31,69.75,67.55,99.95
2015-07-16,157.17,49.77,69.99,68.84,101.45
2015-07-17,156.69,49.9,69.99,72.33,100.48
2015-07-20,157.12,50.06,70.8,72.12,100.72
2015-07-21,155.76,49.76,70.54,75.58,100.39
2015-07-22,155.41,50.98,70.56,75.18,102.33
2015-07-23,149.5,51.2,70.52,73.19,102.42
2015-07-24,149.33,51.05,68.08,73.1,101.17
2015-07-27,148.71,50.69,69.34,72.72,100.39
2015-07-28,151.11,50.94,71.23,74.12,101.69
2015-07-29,151.45,51.06,70.77,75.62,102.45
2015-07-30,151.57,50.77,70.16,77.26,102.66
2015-07-31,151.34,50.69,70.01,77.46,103.11
2015-08-03,150.12,50.5,69.73,77.4,103.21
2015-08-04,150.4,50.51,69.95,88.8,103.42
2015-08-05,151.01,50.48,70.3,92.89,104.5
2015-08-06,149.26,50.32,69.24,94.32,103.1
2015-08-07,148.89,50.11,68.62,95.68,103.74
2015-08-10,151.24,50.66,69.21,95.57,105.2
2015-08-11,148.48,50.39,68.25,100.95,103.58
2015-08-12,148.52,50.09,68.75,100.65,103.77
2015-08-13,147.4,49.84,68.54,105.75,103.39
2015-08-14,148.28,50.23,68.65,103.92,103.45
2015-08-17,149.24,50.38,69.37,106.45,103.48
2015-08-18,148.31,50.44,68.86,104.93,103.86
2015-08-19,145.87,49.84,68.59,104.55,102.87
2015-08-20,143.35,48.53,67.48,102.19,99.97
2015-08-21,142.09,47.13,65.9,97.08,97.13
2015-08-24,138.58,43.7,63.45,94.57,92.67
2015-08-25,137.64,42.9,60.71,93.88,92.14
2015-08-26,142.72,43.98,63.14,97.29,95.04
2015-08-27,143.9,45.64,64.51,98.2,95.73
2015-08-28,144.21,46.02,63.98,98.23,95.85
2015-08-31,142.14,45.29,62.41,95.9,94.27
2015-09-01,138.5,43.57,60.5,92.78,92.29
2015-09-02,141.24,44.24,60.98,95.61,94.43
2015-09-03,141.74,44.14,61.58,94.16,95.61
2015-09-04,139.84,43.07,59.77,93.82,94.45
2015-09-08,143.43,44.04,60.57,96.2,97.12
2015-09-09,140.86,43.23,59.26,94.17,95.52
2015-09-10,140.78,43.12,59.58,95.37,96.81
2015-09-11,141.26,43.41,59.35,95.57,97.35
2015-09-14,140.81,43.17,58.94,96.68,96.51
2015-09-15,143.6,43.81,59.2,100.29,98.24
2015-09-16,144.2,43.86,59.51,98.4,98.96
2015-09-17,142.95,44.24,59.86,104.08,98.53
2015-09-18,139.62,43.33,61.22,104.18,97.53
2015-09-21,140.04,43.3,59.39,103.02,98.43
2015-09-22,138.02,42.48,57.74,102.72,97.67
